name	id	beer_style	first_brewed	alcohol_content	original_gravity	final_gravity	ibu_scale	country	brewery_brand	color_srm	from_region	containers
Jolly Pumpkin Bam Biere	/m/0lywm5v								Jolly Pumpkin Artisan Ales			
Dos Equis Amber	/m/02hv3fr											
Olde Peninsula Sunset Red	/m/0n1xrcs			5.75					Olde Peninsula Brewpub			
New Holland Smoked Hatter	/m/0n1v6f8								New Holland Brewing Company			
Kuhnhenn Belgian Strong	/m/0n4y3xv								Kuhnhenn Brewing Company			
New Holland Doug E. Fresh	/m/0n1v3lr	Lager		3.0	11.5		25.0		New Holland Brewing Company			
New Holland Copper Pot	/m/0n1v6vj								New Holland Brewing Company			
Dark Star Hophead	/m/0dl8hj9			3.8					Dark Star			
Rhymney  Dark	/m/0dkfsh1								Rhymney Brewery			
Everards Original	/m/0dl8hs3			5.2					Everards			
New Holland The Poet	/m/0n1pyd7	Oatmeal stout		5.2					New Holland Brewing Company			/m/0n1pz5f,/m/0n1pz5l,/m/0n1pz5x,/m/0n1pz5r
Royal Oak Euphori-Ale	/m/0n1vlnq								The Royal Oak Brewery			
New Holland Amarillo Red	/m/0n1v6xd								New Holland Brewing Company			
Czechvar	/m/02hv3c4											
Żywiec	/m/03gnw2z	Pale lager	1856	5.6							Poland	
Cesu Porteris	/m/04dqcz6			6.8					Cesu		Latvia	/m/04dr2dw
De Ranke XX Bitter	/m/04dqc8b			6.2					De Ranke		Belgium	/m/04dr498
Som Brewery Sunny Beaches	/m/04dqc2f			4.8					Som Brewery		India	/m/04dr1wh
Privatbrauerei Franz Joseph Sailer Altenmunster Premium	/m/04dqbg9			4.8					Privatbrauerei Franz Joseph Sailer		Germany	/m/04dqxwh
Gilde Brewery Bergadler Premium Pils	/m/04dq9bw			4.9					Gilde Brewery		Germany	/m/04dr4vt
Rother Valley Blues	/m/04dqn_9			5.0					Rother Valley		United Kingdom	/m/04dqz93
ZeroDegrees Reading Black Lager	/m/04dqnh3			4.8					ZeroDegrees Reading		United Kingdom	/m/04dr23m
Augustiner Edelstoff	/m/04dqnlm			5.6					Augustiner Bräu		Germany	/m/04dqz07
Young's Champion	/m/04dqplb			5.0					Young's Brewery		United Kingdom	/m/04dqzv7
Musketiers Troubadour Blond	/m/04dqrv2			6.5					Musketiers		Belgium	/m/04dqx9w
Starobrno Premium Lager	/m/04dqtqg			5.0					Starobrno		Czech Republic	/m/04dr0qh
Stumpf Keiler Weissbier Dunkel	/m/04dqlrt			4.9					Stumpf		Germany	/m/04dqzx7
Vaux Breweries Ltd Waggle Dance	/m/04dqlq8			5.0					Vaux Breweries Ltd		United Kingdom	/m/04dqxtw
Heineken Van Vollenhoven's Stout	/m/04dqmhf			6.5					Heineken Brewery		Netherlands	/m/04dr04_
Krombacher Rhenania Alt	/m/04dqkqk			4.8					Krombacher		Germany	/m/04dr3wj
Charles Wells Wells Premium Lager	/m/04dqkm1			5.0					Charles Wells		United Kingdom	/m/04dr61v
Faxe Extra Strong	/m/04dqs5g			10.0					Faxe Brewery		Denmark	/m/04dr0_r
Wm. Younger's No. 3 Ale	/m/04dqmkd			4.5					Wm. Younger's		United Kingdom	/m/04dr5rq
Cwmbran Plum Porter	/m/04dqk6t			4.8					Cwmbran		United Kingdom	/m/04dr02h
Jämtlands Bryggeri Julöl	/m/04dqm_l			6.5					Jämtlands Bryggeri		Sweden	/m/04dr35w
Palm Dobbel	/m/04dqsxw			5.8					Palm		Belgium	/m/04dr2_h
Geuzestekerij 3 Fonteinen Millennium Geuze	/m/04dqk58			7.0							Belgium	/m/04dq_47
Dogfish Head World Wide Stout	/m/04dqk0x			18.0					Dogfish Head Brewery		United States of America	/m/04dqx_3
Paulaner Salvator	/m/04dqj2m			7.5					Paulaner		Germany	/m/04dq_qr
Wicked Hathern Offie Gold	/m/04dqt0t			5.0					Wicked Hathern		United Kingdom	/m/04dr56q
Murree Beer	/m/04dqhsk			4.5					Murauer		Austria	/m/04dr6zz
Monteith's Summer Ale	/m/04dqglf			5.0					Monteith's		New Zealand	/m/04dr4ry
Branded Drinks Old Shag	/m/04dqfvt			4.0					Branded Drinks		United Kingdom	/m/04dr549
Black Sheep Brewery Riggwelter Strong Yorkshire Ale	/m/04dqfsv			5.7					Black Sheep Brewery		United Kingdom	/m/04dq_cm
Young's Christmas Ale (2003)	/m/04dqf3d			5.0					Young's Brewery		United Kingdom	/m/04dqy6h
Lindemans Cassis	/m/04dqdtb			4.0					Lindemans Brewery		Belgium	/m/04dqyw7
Highwood Tom Wood's Bomber County	/m/04dqd_p			4.8					Highwood		United Kingdom	/m/04dqzsh
Durham Brewery St. Cuthbert	/m/04dqvx9			6.5					Durham Brewery		United Kingdom	/m/04dr5dq
Founder's Harvest Ale	/m/0lywmr6			6.5			70.0		Founders Brewing Company			
Kuhnhenn Brothers Gold	/m/0n4y3s1								Kuhnhenn Brewing Company			
Kuhnhenn Lemon Panty Dropper	/m/0n4y3m5								Kuhnhenn Brewing Company			
Odd Side Dercelite Pineapple IPA	/m/0n4y4rx								Odd Side Ales			
Hopcat Hopfenkatz	/m/0n4y2vb								Hopcat			
Atwater Dunkel	/m/0lywwc2								Atwater Brewery			
Jolly Pumpkin Fuego del Otoño	/m/0lywm4j								Jolly Pumpkin Artisan Ales			
Royal Oak Old Man Kensey's Bourbon Porter	/m/0n1vlnj								The Royal Oak Brewery			
New Holland Smokey Joe	/m/0n1v6_1								New Holland Brewing Company			
Albion Amber Ale	/m/063hnvp	Amber ale							Marin Brewing Company			
Verhaeghe-Vichte Echte kriek	/m/05dcf73								Verhaeghe-Vichte			
DaDo Bier Lager	/m/0gvddjf	Premium American Lager	1994	5.0					DaDo Bier		Brazil,Rio Grande do Sul	
Abbey Ales Twelfth Night	/m/0djv0xd	Bitter							Abbey Ales Brewery			
Camerons Brewery  Strongarm	/m/0dlfhvx	Bitter							Camerons Brewery			
Everards Beacon	/m/0dl8hs0			3.8					Everards			
Otley O-riginal	/m/0djz9_l	Bitter							Otley Brewing Company Limited			
Darwin Brewery Darwin Bitter	/m/0dl8hqn			3.6					Darwin Brewery			
Dark Star Golden Gate	/m/0dl8hj6			4.5					Dark Star			
Abita Amber Ale	/m/02hv37_	American Amber Ale							Abita Brewing Company			
Verhaeghe-Vichte Vichtenaar	/m/05dcf6y								Verhaeghe-Vichte			
Raspberry Lambic	/m/05khh0w	Fruit Lambic							Storm Brewing		Vancouver,Canada	
Cerveza Ducal	/m/05nc3py										Bolivia	
Number One	/m/0bggh4r								Grande Brasserie de Nouvelle Caledonie S.A. (GBNC)			
Red Seal Ale	/m/03xf5kn								North Coast Brewing Company			
Oscar Wilde	/m/0djv0rt	Mild ale							Mighty Oak Brewery			
Caledonian XPA	/m/0dl78xf											
Dark Star Dark Star Original	/m/0dl8hhv			5.0					Dark Star			
Dark Star Smoke	/m/0dl8hkt			5.0					Dark Star			
Mayflower Pale Ale	/m/0f6wjs7	Pale ale		4.9	11.9		40.0		Mayflower Brewing Company		United States of America	/m/0f6xscj
Anchor Porter	/m/02hv37j	Robust Porter							Anchor Brewing Company			
Abbey Ales Steeple Jack	/m/0djv0x6	Bitter							Abbey Ales Brewery			
Waterloo Dark	/m/048hbth	Schwarzbier							Brick Brewing Company		Waterloo	/m/0ch9kbm,/m/0ch9kbs
Heller-Trum Aecht Schlenkerla Rauchbier Urbock	/m/04dqd0m			6.5					Heller-Trum		Germany	/m/04dr43j
George Killian's Irish Red	/m/04dqdyy			4.9					UniBev Ltd		United States of America	/m/04dr22r
Sierra Nevada Celebration Ale	/m/04dqjgd			6.8					Sierra Nevada Brewing Company		United States of America	/m/04dqyzc
Huyghe McGregor Bière au Malt á Whisky	/m/04dqvvs			6.5					Huyghe Brewery		Belgium	/m/04dq_27
Löwenbräu Premium Pils Feinherb	/m/04dqv3c			5.2					Löwenbräu		Germany	/m/04dr3rj
Friart St Feuillien Triple	/m/04dqt3n			8.5					Friart		Belgium	/m/04dr722
Jihomoravské Pivovany/Vyškov Generál	/m/04dqsz5			6.0					Jihomoravské Pivovany/Vyškov		Czech Republic	/m/04dr133
Smiles Best	/m/04dqrht			4.1					Smiles		United Kingdom	/m/04dr1x7
Robert Cain Formidable Ale	/m/04dqk26			5.1					Robert Cain		United Kingdom	/m/04dr24m
DB Breweries Monteiths Original Ale	/m/04dqk3r			5.0					DB Breweries		New Zealand	/m/04dr3s4
Brew Brothers Brewing Company Prairie Steamer Amber Cream Ale	/m/04dqrg8			6.5					Brew Brothers Brewing Company		Canada	/m/04dq_yr
Augustiner Weissbier	/m/04dqqgk			5.4					Augustiner Bräu		Germany	/m/04dr24h
Thwaites Co-Op Strong Ale	/m/04dqfyn			5.0					Thwaites Brewery		United Kingdom	/m/04dr2cr
Aldaris Uguns	/m/04dqqc1			5.5					Aldaris		Latvia	/m/04dr0lm
Gulpener Bierbrouwerij Dort	/m/04dqcw4			6.5					Gulpener Brewery		Netherlands	/m/04dr4bn
Itchen Valley Fagins Bottle Conditioned	/m/04dqf0b			4.1					Itchen Valley Brewery		United Kingdom	/m/04dqz53
Hogs Back Wobble in a Bottle	/m/04dqpqy			7.5					Hogs Back Brewery		United Kingdom	/m/04dq_w7
Redhook Winterhook Winter Ale	/m/04dqcxp			6.11					Redhook		United States of America	/m/04dqz8_
Duncan's Founders Organic Brewery Long Black	/m/04dqkwc			4.2					Duncan's Founders Organic Brewery		New Zealand	/m/04dr4pn
Stevens Point Brewery Point Special Premium Lager	/m/04dqk9n			5.6					Stevens Point Brewery		United Kingdom	/m/04dr57b
Usher's Mann's Original Brown Ale	/m/04dq9d5			2.8					Usher's		United Kingdom	/m/04dqzpr
Fuller's Old Winter Ale	/m/04dqhyc			5.3					Fuller's		United Kingdom	/m/04dr3h4
Church Brew Works Pipe Organ Pale Ale	/m/04dqj5g			4.3					The Church Brew Works		United States of America	
Baron's Strong Brew	/m/0bggfp0								Asia Pacific Breweries			
Monschof Schwarz	/m/02hv3ff	Schwarzbier							Kulmbacher Brewery			
Red Celtic Style Heads Ale	/m/0gfs8gy								Bellarine Brewing Company			
Founder's Double Trouble	/m/0lywmpx	Imperial IPA		9.4			86.0		Founders Brewing Company			
Founder's Cerise	/m/0lywmr0			6.5			15.0		Founders Brewing Company			
Port Pilsner	/m/0gfs8gr								Bellarine Brewing Company			
Colt 45	/m/0bq1xh	Malt liquor	1963									/m/0g0_g7n,/m/0g0_g70,/m/0g0_g75,/m/0g0_g7b,/m/0g0_g7t,/m/0g0_g7z,/m/0g0_g7h
Black Plague Stout	/m/05khh0p	Stout							Storm Brewing		Canada,Vancouver	
Harbin Beer	/m/04dqmxs			5.5					Harbin Brewery		China	/m/04dq_wm
Fischer Tradition	/m/04dq9jk			6.0					Fischer		France	/m/04dr394
Chimay Blue	/m/04dqcnt			9.0					Bières de Chimay		Belgium	/m/04dr0ch
Oc'Ale Bière Blanche	/m/04dqls0			6.0					Oc'Ale		France	/m/04dqxr3
Weihenstephaner Pilsner	/m/04dqw9f			5.1					Weihenstephaner		Germany	/m/04dr02c
Young's Bitter Fine Ale	/m/04dqw3j			3.7					Young's Brewery		United Kingdom	/m/04dr14w
Ommegang Three Philosophers	/m/04dqlwj			9.8					Brewery Ommegang		United States of America	/m/04dq_v_
Alhambra Premium Lager	/m/04dqlbx			4.6					Alhambra		Spain	/m/04dq_sc
Post Road Pumpkin Ale	/m/04dqddf			5.0					Post Road		United States of America	/m/04dr1th
Pete's Wicked Strawberry Blonde	/m/04dqwq_			5.1					Pete's Brewing Company		United States of America	/m/04dqz_m
Flying Fish Brewing Co. ESB Ale	/m/04dqm5c			5.5					Flying Fish Brewing Company		United States of America	/m/04dqxpm
Black Sheep Emmerdale Fine Dales Ale	/m/04dqky_			5.0					Black Sheep Brewery		United Kingdom	/m/04dr1xc
Russian River Brewery Pliny the Elder	/m/04dqwyx			8.0					Russian River Brewery		United States of America	
Maclay Thistle Thrapple Quencher	/m/04dqcm8			5.2					Maclay Thistle		United Kingdom	/m/04dq_8r
Van Steenberge Celis White	/m/04dqx09			5.0					Van Steenberge		Belgium	/m/04dr6g6
Leyden Brewery Forever Bury	/m/04dqmw7			4.6					Leyden Brewery		United Kingdom	/m/04dq_jw
George Gale GB	/m/04dqbmk			4.0					George Gale		United Kingdom	/m/04dr3rx
Innis & Gunn Oak Aged beer	/m/04dqdgd			6.6					Innis and Gunn		United Kingdom	/m/04dr0w_
Old Chimneys Good King Henry Imperial Stout	/m/04dqk70			9.6					Old Chimneys		United Kingdom	/m/04dr430
Bell's Expedition Stout	/m/04dqffx			10.0					Bell's Brewery, Inc.		United States of America	/m/04dr666
Bochkarev Krepkoe	/m/04dqvz1			8.0					Bochkarev		Russia	/m/04dr3lx
Frog Island Croak & Stagger	/m/04dqv5_			5.6					Frog Island		United Kingdom	/m/04dqyj_
Kronenbourg Brune	/m/04dqjqy			6.3					Kronenbourg		France	
Ramsgate Gadds No 3	/m/04dqt10			5.0					Ramsgate		United Kingdom	/m/04dr6v2
Big Rock Warthog Cream Ale	/m/04dqn0p			4.5					Big Rock Brewery		Canada	/m/04dr2pm
Festival Mild	/m/048_4_b	Mild ale		4.8					Gales Brewery		United Kingdom	
Freeminer Brewery Grim Reaper	/m/04dqfw0			4.0					The Freeminer Brewery		United Kingdom	/m/04dr0n7
Bailleux Saison St Médard	/m/04dq9f1			7.0					Bailleux		France	/m/04dr539
Mortal's Beers Yellow Mortal (pilotbrew)	/m/04dqn6l			7.0					Mortal's Beers		Belgium	/m/04dr2c7
De Tesselse Bierbrouwerij Skuum Koppe	/m/04dqpx5			6.5					De Tesselse Bierbrouwerij		Netherlands	/m/04dq_2_
Duncan's Founders Organic Brewery Tall Blonde	/m/04dqpyq			4.2					Duncan's Founders Organic Brewery		New Zealand	/m/04dq_1c
Julbrew	/m/04dqsky			5.0					Julbrew Brewery		Gambia	
Hahn Premium Light	/m/03q4b22								Hahn Brewery,Tooheys			
Harviestoun Full Moon	/m/04dqhfm			4.3					Harviestoun Brewery		United Kingdom	/m/04dr3b4
Adnams Explorer	/m/04dqh06			5.5					Adnams Brewery		United Kingdom	/m/04dqzjh
Banks (Barbados) Breweries Ltd. Legends Premium Lager (Export)	/m/04dqh7n			5.0					Banks Barbados Brewery		United Kingdom	/m/04dr39j
Ellezelloise Hercule	/m/04dqq1n			9.0					Ellezelloise		Belgium	/m/04dr47s
Louwaege Hapkin	/m/04dqrjp			8.5					Louwaege		Belgium	/m/04dqxtr
Holsten Duckstein	/m/04dqqzz			4.9					Holsten		Germany	/m/04dr6ng
Moorhouse's Black Cat	/m/04dqh1r			3.4					Moorhouse's Brewery		United Kingdom	/m/04dq_r3
English Bay Pale Ale	/m/05khjx7	Pale ale		5.0					Granville Island Brewing			
Princeton-by-the-Sea IPA	/m/063hm2y								Half Moon Bay Brewing Company			
Odd Side Citra Pale Ale	/m/0n4y4rq								Odd Side Ales			
Kuhnhenn Imperial Cherry Stout	/m/0n4y3zb								Kuhnhenn Brewing Company			
B. Nektar Vanilla Cinnamon	/m/0n4xy7_								B. Nektar Meadery			
Flanagans	/m/03m2nmx											
Forth Puffer Ale	/m/04dqmth			4.1					Forth		United Kingdom	/m/04dqx9m
De Proefbrouwerij Slaapmutske Tripel	/m/04dqfbm			8.1					De Proefbrouwerij		Belgium	/m/04dqx_7
Hoegaarden Hougaerdse DAS	/m/04dqg97			4.9					Hoegaarden Brewery		Belgium	/m/04dr3z8
Brasseries Star Three Horses Beer Pilsener	/m/04dqw7x			5.4					Brasseries Star		Madagascar	/m/04dr263
Coors Keystone Ice	/m/04dqf9j			5.3					Coors Brewing Company		United States of America	/m/04dqz5_
Tusker	/m/043q92w								East African Breweries			
Beck & Co. Beck's Vier	/m/04dqf22			4.0					Beck's		Germany	/m/04dqy2_
Silly Enghien Noel	/m/04dqsc4			9.0					Silly		Belgium	/m/04dr5f6
La Becasse Gueuze Original	/m/04dqdwj			5.5					La Becasse		Belgium	/m/04dr0tc
Wood's Parish	/m/04dqv53			4.0					Wood's		United Kingdom	/m/04dqxn_
Lidl Neckarsulm Grafenwalder Strong Beer	/m/04dqds0			8.6					Lidl Neckarsulm		Germany	/m/04dqy1c
Mt. Begbie Brewing Company High Country Kölsch	/m/04dqdbx			4.5					Mt. Begbie Brewing Company		Canada	/m/04dqxb7
Wagtail Brewery Best Bitter	/m/04dqgxh			4.0					Wagtail Brewery		United Kingdom	/m/04dr3js
Adnams Oyster Stout	/m/04dqsgn			5.0					Adnams Brewery		United Kingdom	/m/04dr1xr
Aston Manor Smooth Chocolate Ale	/m/04dqcy_			4.1					Aston Manor Brewery		United Kingdom	/m/04dq_y_
Huyghe St. Idesbald Blond	/m/04dqc70			6.5					Huyghe Brewery		Belgium	/m/04dr1fh
La Zaragozana Export	/m/04dqjmn			7.0					La Zaragozana		Spain	/m/04dr11w
Burgerbraü Augsburg AG Musicus Dunkler Weizenbock	/m/04dqky3			6.9					Burgerbraü Augsburg AG		Germany	/m/04dr48d
Archers 21	/m/04dqsdp			4.5					Archers		United Kingdom	/m/04dr4d0
Dupont Saison	/m/04dqpxd			6.5					Dupont		Belgium	/m/04dr3jj
Wadworth & Co. Strongest Ale	/m/04dqp37			11.0					Wadworth Brewery		United Kingdom	/m/04dr59l
Brakspear Bottle Conditioned Organic Beer	/m/04dq9ny			4.6					Brakspear		United Kingdom	/m/04dr3vn
Suthwyk Ales Liberation	/m/04dql2l			4.2					Suthwyk Ales		United Kingdom	/m/04dr33h
Hoggleys Kislingbury Bitter	/m/04dqp4s			4.0					Hoggleys		United Kingdom	/m/04dq_qh
Tipple's Brewery Topper	/m/04dqmj2			4.5					Tipple's Brewery		United Kingdom	/m/04dqxm_
Wolf Grandma's Christmas Reserve	/m/04dqnt5			4.8					Wolf		United Kingdom	/m/04dr6gg
Sinebrychoff Koff Porter	/m/04dqwq3			7.2					Sinebrychoff		Finland	/m/04dqz5r
Hampshire Brewery Pendragon Strong Ale	/m/04dqm29			4.8					Hampshire Brewery		United Kingdom	/m/04dr0c_
De Schans Tripel	/m/04dql8h			8.5					De Schans		Netherlands	/m/04dqy8m
Schneider Weisse Weizen Hell	/m/04dqqps			5.2					G. Schneider & Sohn		Germany	/m/04dr646
Schlossbrauerei Eggenberg Urbock 23°	/m/04dqtzk			9.6					Eggenberg Brewery		Austria	/m/04dr3c4
Brasserie Vervifontaine La Hervoise	/m/04dqpk0			8.0					Brasserie Vervifontaine		Belgium	/m/04dr4pj
Cerveza Reina	/m/04dqg4w			5.5					Cervezas Anaga		Spain	/m/04dr26_
Rogue XS Imperial India Pale Ale	/m/0n1xk1w								Rogue Ales			
New Holland Charkoota Rye Smoked Doppelbock	/m/0n1v3lz	Rye beer,Bock		7.75	19.0				New Holland Brewing Company			/m/0n1v45m,/m/0n1v45s,/m/0n1v45y
Grizzly Peak Rotweizen	/m/0n4xwkb								Grizzly Peak Brewing			
McAuslan Apricot Wheat Ale	/m/04dqgwv			5.0					McAuslan		Canada	/m/04dqxk_
Dogfish Head 60 Minute IPA	/m/0468b9w								Dogfish Head Brewery			
De Gouden Boom 'S Lands Souvenir Du Terroir (St Pieters Abdijbier - blond)	/m/04dqg4f			6.5					De Gouden Boom		Belgium	/m/04dr3wx
Charles Wells Bombardier Celebration Strong Ale	/m/04dqf0_			5.5					Charles Wells		United Kingdom	/m/04dr167
Budels Bock	/m/04dqp4b			6.5					Budels		Netherlands	/m/04dq_m_
Brand Imperator	/m/04dqdbg			6.5					Brand		Netherlands	/m/04dr6zl
Pitfield Millennium Ale	/m/04dqck9			10.5					Pitfield		United Kingdom	/m/04dqxmr
O'Hanlon's Powderham Country Store Mediaeval Country Ale	/m/04dqbkl			4.2					O'Hanlon's		United Kingdom	/m/04dqyx7
Wychwood White Wych	/m/04dqn4m			4.0					Wychwood Brewery		United Kingdom	/m/04dr1zh
Thomas Hardy's 1999 Ale	/m/04dqbg2			11.2					Thomas Hardy		United Kingdom	/m/04dq_tc
Elmtree Beers Bitter (best)	/m/04dqb_t			4.2					Elmtree Beers		United Kingdom	/m/04dqxl7
Arkell's Noël Christmas Ale	/m/04dq9nh	Winter Warmer		5.5					Arkell's Brewery		United Kingdom	/m/04dr5vb
Bridgeport Brewery Ebenezer Ale Bottle Conditioned Winter Warmer	/m/04dqm3d			6.4					BridgePort Brewing Company		United States of America	/m/04dr2z_
Theakston Old Peculier	/m/04dqmsv			5.6					Theakston Brewery		United Kingdom	/m/04dqxvh
Brinkhoffs No. 1	/m/04dqmvt			5.0					Brinkhoffs		Germany	/m/04dr07w
Hofbrauhaus Freising Huber Weisses Original	/m/04dqw7g			5.4					Hofbrauhaus Freising		Germany	/m/04dr2p_
Frog Island Natterjack	/m/04dqw1k			4.8					Frog Island		United Kingdom	/m/04dr6f2
Chiltern Brewery Bodgers Barley Wine	/m/04dqvx2			8.5					Chiltern Brewery		United Kingdom	/m/04dr3p0,/m/04dr0mm
Silver Creek Brewery Black Bull Beer	/m/04dqvgz			9.0					Silver Creek Brewery		United States of America	/m/04dr6xg
Vale Big Mutt	/m/04dqrnm			5.0					Vale		United Kingdom	/m/04dr6p2
Okanagan Spring Old English Porter	/m/04dqqpb			8.5					Okanagan Spring		Canada	
Otter Claus	/m/04dqn_2			5.0					Otter		United Kingdom	/m/04dr15r
Skinner's Cornish Knocker Golden Ale	/m/04dqpwr			4.5					Skinner's Brewery		United Kingdom	/m/04dr127
Fuller's Refreshing Summer Ale	/m/04dqpv6			3.9					Fuller's		United Kingdom	/m/04dr6sb
Wychwood Osprey (Sainsbury's)	/m/04dqlq1			6.5					Wychwood Brewery		United Kingdom	/m/04dr44n
Dent T'Owd Tup	/m/04dql7v			6.0					Dent		United Kingdom	/m/04dqyxw
Salopian Brewing Company Firefly	/m/04dqk51			5.0					Salopian Brewing Company		United Kingdom	/m/04dr4qj
Lost Coast Brewery Great White	/m/05k6h_l	Wheat beer		4.8					Lost Coast Brewery			/m/05k6j2j,/m/05k6j2b
Goldstar beer	/m/06bh9t		1950	4.9								
Lost Coast Brewery Pale Ale	/m/05k6j0b	Pale ale		5.2					Lost Coast Brewery			/m/05k6jhp
Hefe Weiss	/m/063hnv3	Wheat beer							Marin Brewing Company			
Dean Regy	/m/0g5059k	Weizen/Weissbier	2003	4.8							Santa Catarina,Brazil	
Saint Arnold Divine Reserve 11	/m/0ghttzq	Double IPA	2011	8.9	1.078	1.016	76.0		Saint Arnold Brewing Company		United States of America	/m/0ghtt_s
Trashy Blonde	/m/0b68kjz			4.1	1041.7		35.0		BrewDog			/m/0b68l81,/m/0b68l7p,/m/0b68l7w
Hampshire Brewery Strongs Best Bitter	/m/04dqngp			3.8					Hampshire Brewery		United Kingdom	/m/04dr297
Ommegang Witte Ale	/m/04dqpjc			5.1					Brewery Ommegang		United States of America	/m/04dr33r
Hop Back Thunder Storm	/m/04dqqd4			5.0					Hop Back Brewery		United Kingdom	/m/04dq__c
Coors (Bass Museum) Duke's Ale	/m/04dqqhn			6.5					Coors (Bass Museum)		United Kingdom	/m/04dr50t
Matilda Bay Premium	/m/03m2n3v											
Sydney Bitter	/m/046vyn7								Hahn Brewery			
Tooheys Red	/m/046vyt3								Tooheys			
Coleraine Steiger	/m/04d2v5x											
Zywiec Beer	/m/04dqnjn			5.7					Żywiec Brewery		Poland	/m/04dqxhr
Highland Brewing Company St Magnus Ale	/m/04dqwmh			4.5					Highland Brewing Company		United Kingdom	/m/04dr4bd
Einbecker Mai-Ur-Bock	/m/04dqvtx			6.5					Einbecker		Germany	/m/04dqzf3
Unibroue Éphémère (Apple)	/m/04dqtlj			5.5					Unibroue		Canada	/m/04dr5p6
La Trappe Quadrupel XXXX (Schaapskooi)	/m/04dqth0			10.0					La Trappe		Netherlands	/m/04dr0x3
Guinness Draught Guinness	/m/04dqt_6			4.1					Guinness		Ireland	/m/04dr1w7
Maarssen Hollandia	/m/04dqsvx			5.0					Maarssen		Netherlands	/m/04dr6ml
Cerná Hora Black Hill Pivni Aperitiv	/m/04dq9q0			5.5					Cerná Hora		Czech Republic	/m/04dqyvw
Bridgeport Brewery Porter	/m/04dqbcx	Porter		5.5					BridgePort Brewing Company		United States of America	/m/04dr71g
Ayinger Altbairisch Dunkel	/m/04dqsn_			5.0					Ayinger		Germany	/m/04dr0g3
Maasland Zomerbock	/m/04dqbt0			6.5					Maasland		Netherlands	/m/04dr59z
Bridgeport Brewery Amber	/m/04dqs9d	American Amber Ale		5.2					BridgePort Brewing Company		United States of America	/m/04dqyrc
Ayinger Celebrator	/m/04dqbxj			6.7					Ayinger		Germany	/m/04dr2_w
Monteith's Lager	/m/04dqc0g			5.0					Monteith's		New Zealand	/m/04dr5hv
Samuel Adams Cream Stout	/m/04dqc6c			4.7					Boston Beer Company		United States of America	/m/04dr2bc
Marston's Burton Bitter	/m/04dqcx7			3.8					Marston's		United Kingdom	/m/04dq_d3
Hogs Back A Over T	/m/04dqcys	Barley wine		9.0					Hogs Back Brewery		United Kingdom	/m/04dr35r
Tisbury Brewery Stonehenge	/m/04dqdrc			4.2					Tisbury Brewery		United Kingdom	/m/04dq_83
Cantillon Gueuze Lambic	/m/04dqfqw			5.0					Cantillon Brewery		Belgium	/m/04dr6hz
Wolf Cavell Ale 9503	/m/04dqgjg			3.7					Wolf		United Kingdom	/m/04dr05_
Shipyard Brewing Co Fuggles IPA	/m/04dqhm2			5.8					Shipyard Brewing Co		United States of America	/m/04dr177
Castelain Jade Bière Biologique	/m/04dqhql			4.6					Castelain		France	/m/04dr48j,/m/04dr47d
Krusovice Imperial	/m/04dqj0n			5.0					Krusovice		Czech Republic	/m/04dr2x3
Hofbrauhaus München Münchner Fest-Bier	/m/04dqjt_			6.0					Hofbrauhaus München		Germany	/m/04dr41s
Hampshire Brewery Trappist Monkey	/m/04dqk39			4.3					Hampshire Brewery		United Kingdom	/m/04dr1xh
Weihenstephaner Hefeweissbier Dunkel	/m/04dqkk2			5.0					Weihenstephaner		Germany	/m/04dqxm3
Carlton & United Breweries Victoria Bitter	/m/04dqlmw			4.9					Carlton & United Beverages		Australia	/m/04dr033
